         0.0000000000   9.4130554324e-07  
         4.1341373337   9.4028678107e-07  
         8.2682746673   9.3727760785e-07  
        12.4024120010   9.3229093156e-07  
        16.5365493346   9.2534812521e-07  
        20.6706866683   9.1647890270e-07  
        24.8048240019   9.0572114689e-07  
        28.9389613356   8.9312069145e-07  
        33.0730986692   8.7873105853e-07  
        37.2072360029   8.6261315458e-07  
        41.3413733366   8.4483492711e-07  
        45.4755106702   8.2547098542e-07  
        49.6096480039   8.0460218851e-07  
        53.7437853375   7.8231520372e-07  
        57.8779226712   7.5870203966e-07  
        62.0120600048   7.3385955725e-07  
        66.1461973385   7.0788896264e-07  
        70.2803346722   6.8089528564e-07  
        74.4144720058   6.5298684740e-07  
        78.5486093395   6.2427472098e-07  
        82.6827466731   5.9487218833e-07  
        86.8168840068   5.6489419715e-07  
        90.9510213404   5.3445682052e-07  
        95.0851586741   5.0367672243e-07  
        99.2192960077   4.7267063176e-07  
       103.3534333414   4.4155482740e-07  
       107.4875706751   4.1044463653e-07  
       111.6217080087   3.7945394818e-07  
       115.7558453424   3.4869474364e-07  
       119.8899826760   3.1827664524e-07  
       124.0241200097   2.8830648478e-07  
       128.1582573433   2.5888789261e-07  
       132.2923946770   2.3012090817e-07  
       136.4265320107   2.0210161275e-07  
       140.5606693443   1.7492178475e-07  
       144.6948066780   1.4866857786e-07  
       148.8289440116   1.2342422242e-07  
       152.9630813453   9.9265749832e-08  
       157.0972186789   7.6264740246e-08  
       161.2313560126   5.4487093309e-08  
       165.3654933462   3.3992821868e-08  
       169.4996306799   1.4835868537e-08  
       173.6337680136   -2.9360550952e-09  
       177.7679053472   -1.9281606757e-08  
       181.9020426809   -3.4165929468e-08  
       186.0361800145   -4.7560745317e-08  
       190.1703173482   -5.9444427156e-08  
       194.3044546818   -6.9802048279e-08  
       198.4385920155   -7.8625410164e-08  
       202.5727293492   -8.5913048265e-08  
       206.7068666828   -9.1670215696e-08  
       210.8410040165   -9.5908844636e-08  
       214.9751413501   -9.8647485359e-08  
       219.1092786838   -9.9911222709e-08  
       223.2434160174   -9.9731569829e-08  
       227.3775533511   -9.8146338948e-08  
       231.5116906847   -9.5199488979e-08  
       235.6458280184   -9.0940949651e-08  
       239.7799653521   -8.5426421962e-08  
       243.9141026857   -7.8717154851e-08  
       248.0482400194   -7.0879698040e-08  
       252.1823773530   -6.1985631015e-08  
       256.3165146867   -5.2111268131e-08  
       260.4506520203   -4.1337340104e-08  
       264.5847893540   -2.9748652269e-08  
       268.7189266876   -1.7433720102e-08  
       272.8530640213   -4.4843827480e-09  
       276.9872013550   9.0046046894e-09  
       281.1213386886   2.2935999007e-08  
       285.2554760223   3.7210515555e-08  
       289.3896133559   5.1727292131e-08  
       293.5237506896   6.6384368338e-08  
       297.6578880232   8.1079178382e-08  
       301.7920253569   9.5709055046e-08  
       305.9261626906   1.1017174234e-07  
       310.0603000242   1.2436591410e-07  
       314.1944373579   1.3819169559e-07  
       318.3285746915   1.5155118493e-07  
       322.4627120252   1.6434897113e-07  
       326.5968493588   1.7649264522e-07  
       330.7309866925   1.8789330099e-07  
       334.8651240261   1.9846602176e-07  
       338.9992613598   2.0813034946e-07  
       343.1333986935   2.1681073251e-07  
       347.2675360271   2.2443694886e-07  
       351.4016733608   2.3094450090e-07  
       355.5358106944   2.3627497895e-07  
       359.6699480281   2.4037639031e-07  
       363.8040853617   2.4320345107e-07  
       367.9382226954   2.4471783832e-07  
       372.0723600291   2.4488840047e-07  
       376.2064973627   2.4369132420e-07  
       380.3406346964   2.4111025636e-07  
       384.4747720300   2.3713638017e-07  
       388.6089093637   2.3176844503e-07  
       392.7430466973   2.2501275007e-07  
       396.8771840310   2.1688308171e-07  
       401.0113213646   2.0740060626e-07  
       405.1454586983   1.9659371862e-07  
       409.2795960320   1.8449784895e-07  
       413.4137333656   1.7115522911e-07  
       417.5478706993   1.5661462133e-07  
       421.6820080329   1.4093101172e-07  
       425.8161453666   1.2416527171e-07  
       429.9502827002   1.0638379030e-07  
       434.0844200339   8.7658080452e-08  
       438.2185573676   6.8064363081e-08  
       442.3526947012   4.7683132019e-08  
       446.4868320349   2.6598703524e-08  
       450.6209693685   4.8987536641e-09  
       454.7551067022   -1.7326153154e-08  
       458.8892440358   -3.9983041160e-08  
       463.0233813695   -6.2977002574e-08  
       467.1575187031   -8.6211676339e-08  
       471.2916560368   -1.0958972354e-07  
       475.4257933705   -1.3301329693e-07  
       479.5599307041   -1.5638450231e-07  
       483.6940680378   -1.7960584951e-07  
       487.8282053714   -2.0258069117e-07  
       491.9623427051   -2.2521364763e-07  
       496.0964800387   -2.4741101662e-07  
       500.2306173724   -2.6908116652e-07  
       504.3647547060   -2.9013491224e-07  
