        20.6706866683   6.0813066708e+00  
        41.3413733366   6.0697486922e+00  
        62.0120600048   6.0046146785e+00  
        82.6827466731   5.8823324268e+00  
       103.3534333414   5.7035764120e+00  
       124.0241200097   5.4738010182e+00  
       144.6948066780   5.2019636501e+00  
       165.3654933462   4.8987020133e+00  
       186.0361800145   4.5752365632e+00  
       206.7068666828   4.2424500337e+00  
       227.3775533511   3.9099068268e+00  
       248.0482400194   3.5859940620e+00  
       268.7189266876   3.2766825197e+00  
       289.3896133559   2.9842349196e+00  
       310.0603000242   2.7076837158e+00  
       330.7309866925   2.4430619000e+00  
       351.4016733608   2.1847581918e+00  
       372.0723600291   1.9277586150e+00  
       392.7430466973   1.6699388759e+00  
       413.4137333656   1.4130241239e+00  
       434.0844200339   1.1617411372e+00  
       454.7551067022   9.2264815786e-01  
       475.4257933705   7.0291983872e-01  
       496.0964800387   5.0988606678e-01  
       516.7671667070   3.5155288625e-01  
       537.4378533753   2.3610818944e-01  
       558.1085400436   1.7188932635e-01  
       578.7792267119   1.6696181779e-01  
       599.4499133801   2.2725180962e-01  
       620.1206000484   3.5477674109e-01  
       640.7912867167   5.4669723709e-01  
       661.4619733850   7.9531306058e-01  
       682.1326600533   1.0876222276e+00  
       702.8033467215   1.4063459111e+00  
       723.4740333898   1.7329631142e+00  
       744.1447200581   2.0506641818e+00  
       764.8154067264   2.3484790738e+00  
       785.4860933947   2.6250444481e+00  
       806.1567800629   2.8889093875e+00  
       826.8274667312   3.1551920896e+00  
       847.4981533995   3.4389880788e+00  
       868.1688400678   3.7482998131e+00  
       888.8395267361   4.0802868860e+00  
       909.5102134043   4.4221184913e+00  
       930.1809000726   4.7553288524e+00  
       950.8515867409   5.0614857259e+00  
       971.5222734092   5.3267385935e+00  
       992.1929600775   5.5436381806e+00  
      1012.8636467458   5.7111539037e+00  
      1033.5343334140   5.8333729371e+00  
      1054.2050200823   5.9173218355e+00  
      1074.8757067506   5.9711175838e+00  
      1095.5463934189   6.0024324076e+00  
      1116.2170800872   6.0175347780e+00  
      1136.8877667554   6.0207919877e+00  
      1157.5584534237   6.0144562861e+00  
      1178.2291400920   5.9984586635e+00  
      1198.8998267603   5.9715034499e+00  
      1219.5705134286   5.9330488922e+00  
      1240.2412000968   5.8831422057e+00  
      1260.9118867651   5.8224490058e+00  
      1281.5825734334   5.7519952588e+00  
      1302.2532601017   5.6709203990e+00  
      1322.9239467700   5.5747439068e+00  
      1343.5946334382   5.4552208181e+00  
      1364.2653201065   5.3018844409e+00  
      1384.9360067748   5.1053625522e+00  
      1405.6066934431   4.8609730463e+00  
      1426.2773801114   4.5707336731e+00  
      1446.9480667796   4.2432961158e+00  
      1467.6187534479   3.8923977575e+00  
      1488.2894401162   3.5346055776e+00  
      1508.9601267845   3.1864775280e+00  
      1529.6308134528   2.8627778367e+00  
      1550.3015001211   2.5748943177e+00  
      1570.9721867893   2.3293511754e+00  
      1591.6428734576   2.1284114929e+00  
      1612.3135601259   1.9716158482e+00  
      1632.9842467942   1.8578645317e+00  
      1653.6549334625   1.7875814992e+00  
      1674.3256201307   1.7654827285e+00  
