    1.9027000000e-04	   -4.5340605937e+03	    1.3891798427e+04	    1.4613000000e+04
    1.9788000000e-04	   -4.7770684550e+03	    1.3364911746e+04	    1.4193000000e+04
    2.0550000000e-04	   -5.0912905406e+03	    1.2897469389e+04	    1.3866000000e+04
    2.1311000000e-04	   -5.4788387517e+03	    1.2450860811e+04	    1.3603000000e+04
    2.2072000000e-04	   -6.0987448588e+03	    1.2012497457e+04	    1.3472000000e+04
    2.2833000000e-04	   -7.0683647558e+03	    1.1764941338e+04	    1.3725000000e+04
    2.3594000000e-04	   -8.4722388074e+03	    1.1912476384e+04	    1.4618000000e+04
    2.4355000000e-04	   -1.0466762375e+04	    1.2984705210e+04	    1.6678000000e+04
    2.5116000000e-04	   -1.2479677898e+04	    1.6350577989e+04	    2.0569000000e+04
    2.5877000000e-04	   -1.1161256061e+04	    2.2661519899e+04	    2.5261000000e+04
    2.6638000000e-04	   -3.3561880447e+03	    2.5806677001e+04	    2.6024000000e+04
    2.7399000000e-04	    2.4015089269e+03	    2.1793081009e+04	    2.1925000000e+04
    2.8161000000e-04	    3.5700625996e+03	    1.7637309263e+04	    1.7995000000e+04
    2.8922000000e-04	    3.3137249854e+03	    1.5052567745e+04	    1.5413000000e+04
    2.9683000000e-04	    2.8054242218e+03	    1.3432158387e+04	    1.3722000000e+04
    3.0444000000e-04	    2.3124948775e+03	    1.2358507047e+04	    1.2573000000e+04
    3.1205000000e-04	    1.9146565181e+03	    1.1606130252e+04	    1.1763000000e+04
    3.1966000000e-04	    1.6143564752e+03	    1.1020385527e+04	    1.1138000000e+04
    3.2727000000e-04	    1.3729836267e+03	    1.0530874416e+04	    1.0620000000e+04
    3.3488000000e-04	    1.1702486009e+03	    1.0098419392e+04	    1.0166000000e+04
    3.4249000000e-04	    9.6364186971e+02	    9.7138188472e+03	    9.7615000000e+03
    3.5010000000e-04	    7.6756354094e+02	    9.4088434050e+03	    9.4401000000e+03
    3.5771000000e-04	    6.0686035937e+02	    9.1536054205e+03	    9.1737000000e+03
    3.6533000000e-04	    4.7451049209e+02	    8.9352092663e+03	    8.9478000000e+03
    3.7294000000e-04	    3.7748770933e+02	    8.7348469952e+03	    8.7430000000e+03
    3.8055000000e-04	    2.9604884769e+02	    8.5344667812e+03	    8.5396000000e+03
    3.8816000000e-04	    2.1688944598e+02	    8.3353787081e+03	    8.3382000000e+03
    3.9577000000e-04	    1.2539898940e+02	    8.1419343834e+03	    8.1429000000e+03
    4.0338000000e-04	    2.2594192685e+01	    7.9711679786e+03	    7.9712000000e+03
    4.1099000000e-04	   -8.0022904858e+01	    7.8224906996e+03	    7.8229000000e+03
    4.1860000000e-04	   -1.8397997966e+02	    7.6887991499e+03	    7.6910000000e+03
    4.2621000000e-04	   -2.9534170089e+02	    7.5736436172e+03	    7.5794000000e+03
    4.3382000000e-04	   -4.0716180318e+02	    7.4844331459e+03	    7.4955000000e+03
    4.4143000000e-04	   -5.0597251649e+02	    7.4062368354e+03	    7.4235000000e+03
    4.4905000000e-04	   -6.1881405548e+02	    7.3081478950e+03	    7.3343000000e+03
    4.5666000000e-04	   -7.9713766114e+02	    7.2117788401e+03	    7.2557000000e+03
    4.6427000000e-04	   -1.0748030159e+03	    7.1637201011e+03	    7.2439000000e+03
    4.7188000000e-04	   -1.4590028785e+03	    7.2839143708e+03	    7.4286000000e+03
    4.7949000000e-04	   -1.7917998068e+03	    7.6286991776e+03	    7.8363000000e+03
    4.8710000000e-04	   -2.0622187283e+03	    8.1444739650e+03	    8.4015000000e+03
    4.9471000000e-04	   -2.2077168431e+03	    8.8864677966e+03	    9.1566000000e+03
    5.0232000000e-04	   -2.2423658653e+03	    9.9637926678e+03	    1.0213000000e+04
    5.0993000000e-04	   -1.6990062842e+03	    1.1872043912e+04	    1.1993000000e+04
    5.1754000000e-04	    1.3936264430e+03	    1.4094267428e+04	    1.4163000000e+04
    5.2516000000e-04	    6.3149856951e+03	    1.1723344730e+04	    1.3316000000e+04
    5.3277000000e-04	    6.2752742001e+03	    7.3300698635e+03	    9.6493000000e+03
    5.4038000000e-04	    4.6338289569e+03	    5.6399352441e+03	    7.2994000000e+03
    5.4799000000e-04	    3.5015879854e+03	    5.1116824609e+03	    6.1960000000e+03
    5.5560000000e-04	    2.7928060632e+03	    4.9216106849e+03	    5.6588000000e+03
    5.6321000000e-04	    2.3378154379e+03	    4.8186318202e+03	    5.3558000000e+03
    5.7082000000e-04	    2.0056046846e+03	    4.7319110525e+03	    5.1394000000e+03
    5.7843000000e-04	    1.7407047092e+03	    4.6697126331e+03	    4.9836000000e+03
    5.8604000000e-04	    1.5397996603e+03	    4.6266989794e+03	    4.8762000000e+03
    5.9365000000e-04	    1.3830833588e+03	    4.5805448871e+03	    4.7848000000e+03
    6.0126000000e-04	    1.2504222257e+03	    4.5380806623e+03	    4.7072000000e+03
    6.0888000000e-04	    1.1455941296e+03	    4.5002769393e+03	    4.6438000000e+03
    6.1649000000e-04	    1.0638184570e+03	    4.4561773136e+03	    4.5814000000e+03
    6.2410000000e-04	    9.9140077772e+02	    4.4009146706e+03	    4.5112000000e+03
    6.3171000000e-04	    9.1605176998e+02	    4.3436558099e+03	    4.4392000000e+03
    6.3932000000e-04	    8.4107241025e+02	    4.2970612238e+03	    4.3786000000e+03
    6.4693000000e-04	    7.7784737823e+02	    4.2583403922e+03	    4.3288000000e+03
    6.5454000000e-04	    7.2411336266e+02	    4.2196195952e+03	    4.2813000000e+03
    6.6215000000e-04	    6.7401876311e+02	    4.1788923313e+03	    4.2329000000e+03
    6.6976000000e-04	    6.2406864808e+02	    4.1397246977e+03	    4.1865000000e+03
    6.7737000000e-04	    5.7314708380e+02	    4.1047791147e+03	    4.1446000000e+03
    6.8499000000e-04	    5.1931891761e+02	    4.0784700344e+03	    4.1114000000e+03
    6.9260000000e-04	    4.6620008547e+02	    4.0722007466e+03	    4.0988000000e+03
    7.0021000000e-04	    4.3033684199e+02	    4.0985699228e+03	    4.1211000000e+03
    7.0782000000e-04	    4.6792699492e+02	    4.1276617034e+03	    4.1541000000e+03
    7.1543000000e-04	    5.1788239865e+02	    4.0896399733e+03	    4.1223000000e+03
    7.2304000000e-04	    5.4722129444e+02	    4.0402095571e+03	    4.0771000000e+03
    7.3065000000e-04	    5.9480910626e+02	    3.9795940204e+03	    4.0238000000e+03
    7.3826000000e-04	    6.3268466299e+02	    3.8400283016e+03	    3.8918000000e+03
    7.4587000000e-04	    5.3437815514e+02	    3.6977872339e+03	    3.7362000000e+03
    7.5348000000e-04	    4.2737652625e+02	    3.6955699621e+03	    3.7202000000e+03
    7.6109000000e-04	    4.1546746332e+02	    3.7048773795e+03	    3.7281000000e+03
    7.6871000000e-04	    4.1043340298e+02	    3.6715304413e+03	    3.6944000000e+03
    7.7632000000e-04	    3.9210359758e+02	    3.6397405689e+03	    3.6608000000e+03
    7.8393000000e-04	    3.8180988960e+02	    3.6160989544e+03	    3.6362000000e+03
    7.9154000000e-04	    3.8193070424e+02	    3.5839066083e+03	    3.6042000000e+03
    7.9915000000e-04	    3.7662251626e+02	    3.5403236533e+03	    3.5603000000e+03
    8.0676000000e-04	    3.6241814452e+02	    3.4985786226e+03	    3.5173000000e+03
    8.1437000000e-04	    3.4621309207e+02	    3.4618309180e+03	    3.4791000000e+03
    8.2198000000e-04	    3.3210436736e+02	    3.4268450650e+03	    3.4429000000e+03
    8.2959000000e-04	    3.1495030229e+02	    3.3905032543e+03	    3.4051000000e+03
    8.3720000000e-04	    2.9373826787e+02	    3.3587801938e+03	    3.3716000000e+03
    8.4482000000e-04	    2.7187499561e+02	    3.3356386010e+03	    3.3467000000e+03
    8.5243000000e-04	    2.5919959323e+02	    3.3191947910e+03	    3.3293000000e+03
    8.6004000000e-04	    2.5356730897e+02	    3.2974650051e+03	    3.3072000000e+03
    8.6765000000e-04	    2.4732750682e+02	    3.2724670120e+03	    3.2818000000e+03
    8.7526000000e-04	    2.3975405776e+02	    3.2449549198e+03	    3.2538000000e+03
    8.8287000000e-04	    2.2643299303e+02	    3.2176425314e+03	    3.2256000000e+03
    8.9048000000e-04	    2.0751837281e+02	    3.1983749209e+03	    3.2051000000e+03
    8.9809000000e-04	    1.9269015085e+02	    3.1993025046e+03	    3.2051000000e+03
    9.0570000000e-04	    2.1615467843e+02	    3.2058210750e+03	    3.2131000000e+03
    9.1331000000e-04	    2.5222770102e+02	    3.1667711358e+03	    3.1768000000e+03
    9.2092000000e-04	    2.5694101527e+02	    3.1124122983e+03	    3.1230000000e+03
    9.2854000000e-04	    2.4629282212e+02	    3.0696351731e+03	    3.0795000000e+03
    9.3615000000e-04	    2.3794967904e+02	    3.0380959021e+03	    3.0474000000e+03
    9.4376000000e-04	    2.4500211703e+02	    3.0041259582e+03	    3.0141000000e+03
    9.5137000000e-04	    2.5576714292e+02	    2.9324672425e+03	    2.9436000000e+03
    9.5898000000e-04	    1.9927829198e+02	    2.8232758017e+03	    2.8303000000e+03
    9.6659000000e-04	    5.6570607686e+01	    2.8077301609e+03	    2.8083000000e+03
    9.7420000000e-04	    3.7770999675e-01	    2.8805999752e+03	    2.8806000000e+03
    9.8181000000e-04	   -4.5273945450e+00	    2.9164964860e+03	    2.9165000000e+03
    9.8942000000e-04	   -2.0559196515e+01	    2.9390280927e+03	    2.9391000000e+03
    9.9703000000e-04	   -3.5659850511e+01	    2.9913874599e+03	    2.9916000000e+03
    1.0046000000e-03	    2.1936994379e+00	    3.0644992148e+03	    3.0645000000e+03
    1.0123000000e-03	    1.0559012400e+02	    3.1024036433e+03	    3.1042000000e+03
    1.0199000000e-03	    2.1097600112e+02	    3.0393864540e+03	    3.0467000000e+03
    1.0275000000e-03	    2.3644385060e+02	    2.9526480853e+03	    2.9621000000e+03
    1.0351000000e-03	    2.3173380557e+02	    2.8973475807e+03	    2.9066000000e+03
    1.0427000000e-03	    2.3130675209e+02	    2.8594598487e+03	    2.8688000000e+03
    1.0503000000e-03	    2.3240295392e+02	    2.8188358283e+03	    2.8284000000e+03
    1.0579000000e-03	    2.2653654277e+02	    2.7784802473e+03	    2.7877000000e+03
    1.0655000000e-03	    2.1356699329e+02	    2.7400897247e+03	    2.7484000000e+03
    1.0731000000e-03	    1.9187114566e+02	    2.7100161814e+03	    2.7168000000e+03
    1.0808000000e-03	    1.6894038479e+02	    2.6930061337e+03	    2.6983000000e+03
    1.0884000000e-03	    1.5411895986e+02	    2.6858818731e+03	    2.6903000000e+03
    1.0960000000e-03	    1.4680894397e+02	    2.6791807281e+03	    2.6832000000e+03
    1.1036000000e-03	    1.4478896260e+02	    2.6725808512e+03	    2.6765000000e+03
    1.1112000000e-03	    1.4528661495e+02	    2.6618379815e+03	    2.6658000000e+03
    1.1188000000e-03	    1.4543519774e+02	    2.6502124902e+03	    2.6542000000e+03
    1.1264000000e-03	    1.4457675441e+02	    2.6377407856e+03	    2.6417000000e+03
    1.1340000000e-03	    1.4355437924e+02	    2.6266801290e+03	    2.6306000000e+03
    1.1416000000e-03	    1.4167807536e+02	    2.6147644794e+03	    2.6186000000e+03
    1.1493000000e-03	    1.3475094296e+02	    2.6058182349e+03	    2.6093000000e+03
    1.1569000000e-03	    1.2665646340e+02	    2.6087271571e+03	    2.6118000000e+03
    1.1645000000e-03	    1.3196908743e+02	    2.6226818640e+03	    2.6260000000e+03
    1.1721000000e-03	    1.5510188158e+02	    2.6308319153e+03	    2.6354000000e+03
    1.1797000000e-03	    1.7810771693e+02	    2.6257663417e+03	    2.6318000000e+03
    1.1873000000e-03	    1.9651650794e+02	    2.6246533604e+03	    2.6320000000e+03
    1.1949000000e-03	    2.2448577011e+02	    2.6337503733e+03	    2.6433000000e+03
    1.2025000000e-03	    2.7781601759e+02	    2.6463573210e+03	    2.6609000000e+03
    1.2101000000e-03	    3.7255471144e+02	    2.6420624949e+03	    2.6682000000e+03
    1.2178000000e-03	    5.1373836509e+02	    2.5564918643e+03	    2.6076000000e+03
    1.2254000000e-03	    5.5358635140e+02	    2.3279846566e+03	    2.3929000000e+03
    1.2330000000e-03	    4.1130339646e+02	    2.1876712541e+03	    2.2260000000e+03
    1.2406000000e-03	    2.9254652704e+02	    2.1817740991e+03	    2.2013000000e+03
    1.2482000000e-03	    2.3405414860e+02	    2.2107447310e+03	    2.2231000000e+03
    1.2558000000e-03	    2.1589283560e+02	    2.2420294475e+03	    2.2524000000e+03
    1.2634000000e-03	    2.2993609336e+02	    2.2652600299e+03	    2.2769000000e+03
    1.2710000000e-03	    2.8224748063e+02	    2.2517799004e+03	    2.2694000000e+03
    1.2786000000e-03	    2.9022864165e+02	    2.1713898373e+03	    2.1907000000e+03
    1.2862000000e-03	    2.4436285606e+02	    2.1294248882e+03	    2.1434000000e+03
    1.2939000000e-03	    2.1001188118e+02	    2.1191189820e+03	    2.1295000000e+03
    1.3015000000e-03	    1.8878773251e+02	    2.1138865821e+03	    2.1223000000e+03
    1.3091000000e-03	    1.7235600009e+02	    2.1103734668e+03	    2.1174000000e+03
    1.3167000000e-03	    1.6393520147e+02	    2.1090382665e+03	    2.1154000000e+03
    1.3243000000e-03	    1.6081422694e+02	    2.1012552307e+03	    2.1074000000e+03
    1.3319000000e-03	    1.5307013621e+02	    2.0899018598e+03	    2.0955000000e+03
    1.3395000000e-03	    1.4509685782e+02	    2.0839548704e+03	    2.0890000000e+03
    1.3471000000e-03	    1.4250115751e+02	    2.0768168697e+03	    2.0817000000e+03
    1.3547000000e-03	    1.3816903623e+02	    2.0662855871e+03	    2.0709000000e+03
    1.3624000000e-03	    1.3338882806e+02	    2.0580819178e+03	    2.0624000000e+03
    1.3700000000e-03	    1.3042332510e+02	    2.0484522246e+03	    2.0526000000e+03
    1.3776000000e-03	    1.2521351477e+02	    2.0380572086e+03	    2.0419000000e+03
    1.3852000000e-03	    1.1947920056e+02	    2.0296864193e+03	    2.0332000000e+03
    1.3928000000e-03	    1.1454337571e+02	    2.0228596158e+03	    2.0261000000e+03
    1.4004000000e-03	    1.1118203217e+02	    2.0162368526e+03	    2.0193000000e+03
    1.4080000000e-03	    1.0772535951e+02	    2.0087134706e+03	    2.0116000000e+03
    1.4156000000e-03	    1.0183062537e+02	    2.0023122968e+03	    2.0049000000e+03
    1.4232000000e-03	    9.6517866145e+01	    2.0034764639e+03	    2.0058000000e+03
    1.4309000000e-03	    1.0181088474e+02	    2.0055174279e+03	    2.0081000000e+03
    1.4385000000e-03	    1.1033334730e+02	    2.0011607113e+03	    2.0042000000e+03
    1.4461000000e-03	    1.1778144824e+02	    1.9940245185e+03	    1.9975000000e+03
    1.4537000000e-03	    1.2708273304e+02	    1.9882427591e+03	    1.9923000000e+03
    1.4613000000e-03	    1.4587505806e+02	    1.9797329308e+03	    1.9851000000e+03
    1.4689000000e-03	    1.7246891671e+02	    1.9499877520e+03	    1.9576000000e+03
    1.4765000000e-03	    1.7152464349e+02	    1.8945512890e+03	    1.9023000000e+03
    1.4841000000e-03	    1.2904527137e+02	    1.8612317986e+03	    1.8657000000e+03
    1.4917000000e-03	    1.0037054550e+02	    1.8713101703e+03	    1.8740000000e+03
    1.4994000000e-03	    9.7395656226e+01	    1.8764741102e+03	    1.8790000000e+03
    1.5070000000e-03	    9.7155186231e+01	    1.8747842969e+03	    1.8773000000e+03
    1.5146000000e-03	    9.9874928079e+01	    1.8709361183e+03	    1.8736000000e+03
    1.5222000000e-03	    1.0539103053e+02	    1.8610181973e+03	    1.8640000000e+03
    1.5298000000e-03	    1.0498081233e+02	    1.8441142695e+03	    1.8471000000e+03
    1.5374000000e-03	    9.7044603776e+01	    1.8311302616e+03	    1.8337000000e+03
    1.5450000000e-03	    8.9125144203e+01	    1.8236234120e+03	    1.8258000000e+03
    1.5526000000e-03	    8.3882458111e+01	    1.8186665701e+03	    1.8206000000e+03
    1.5602000000e-03	    8.0681278792e+01	    1.8136062669e+03	    1.8154000000e+03
    1.5679000000e-03	    7.7797193728e+01	    1.8088277548e+03	    1.8105000000e+03
    1.5755000000e-03	    7.6927355891e+01	    1.8049614239e+03	    1.8066000000e+03
    1.5831000000e-03	    7.8128199025e+01	    1.7993045836e+03	    1.8010000000e+03
    1.5907000000e-03	    7.8605968755e+01	    1.7916764947e+03	    1.7934000000e+03
    1.5983000000e-03	    7.7886040057e+01	    1.7843009177e+03	    1.7860000000e+03
    1.6059000000e-03	    7.7575345200e+01	    1.7774079092e+03	    1.7791000000e+03
    1.6135000000e-03	    7.7676832846e+01	    1.7697961916e+03	    1.7715000000e+03
    1.6211000000e-03	    7.6942894084e+01	    1.7616204702e+03	    1.7633000000e+03
    1.6287000000e-03	    7.5360218556e+01	    1.7539818122e+03	    1.7556000000e+03
    1.6364000000e-03	    7.3848478521e+01	    1.7475403321e+03	    1.7491000000e+03
    1.6440000000e-03	    7.3396057226e+01	    1.7413539068e+03	    1.7429000000e+03
    1.6516000000e-03	    7.3269247510e+01	    1.7345532068e+03	    1.7361000000e+03
    1.6592000000e-03	    7.2669836806e+01	    1.7276723459e+03	    1.7292000000e+03
    1.6668000000e-03	    7.2415256060e+01	    1.7212773950e+03	    1.7228000000e+03
    1.6744000000e-03	    7.2573500381e+01	    1.7143645753e+03	    1.7159000000e+03
    1.6820000000e-03	    7.2327666819e+01	    1.7071685326e+03	    1.7087000000e+03
    1.6896000000e-03	    7.1830306416e+01	    1.7004835804e+03	    1.7020000000e+03
    1.6972000000e-03	    7.1805337469e+01	    1.6938787305e+03	    1.6954000000e+03
    1.7049000000e-03	    7.2016426316e+01	    1.6865631457e+03	    1.6881000000e+03
    1.7125000000e-03	    7.1044886225e+01	    1.6786973117e+03	    1.6802000000e+03
    1.7201000000e-03	    6.8250317472e+01	    1.6722077784e+03	    1.6736000000e+03
    1.7277000000e-03	    6.6390197118e+01	    1.6686798200e+03	    1.6700000000e+03
    1.7353000000e-03	    6.7245727703e+01	    1.6663436927e+03	    1.6677000000e+03
    1.7429000000e-03	    7.1403631854e+01	    1.6633681286e+03	    1.6649000000e+03
    1.7505000000e-03	    7.8197908714e+01	    1.6568556899e+03	    1.6587000000e+03
    1.7581000000e-03	    8.4137629570e+01	    1.6463514538e+03	    1.6485000000e+03
    1.7657000000e-03	    8.7161939963e+01	    1.6317737607e+03	    1.6341000000e+03
    1.7734000000e-03	    8.4292275305e+01	    1.6176052832e+03	    1.6198000000e+03
    1.7810000000e-03	    7.9064755455e+01	    1.6068559999e+03	    1.6088000000e+03
    1.7886000000e-03	    7.2960077061e+01	    1.5986359552e+03	    1.6003000000e+03
    1.7962000000e-03	    6.7009657359e+01	    1.5936918510e+03	    1.5951000000e+03
    1.8038000000e-03	    6.3398527628e+01	    1.5917379265e+03	    1.5930000000e+03
    1.8114000000e-03	    6.3895657386e+01	    1.5896163546e+03	    1.5909000000e+03
    1.8190000000e-03	    6.5508936573e+01	    1.5850468571e+03	    1.5864000000e+03
    1.8266000000e-03	    6.6979164708e+01	    1.5792803049e+03	    1.5807000000e+03
    1.8342000000e-03	    6.8447488314e+01	    1.5727112199e+03	    1.5742000000e+03
    1.8418000000e-03	    6.9618865553e+01	    1.5647520262e+03	    1.5663000000e+03
    1.8495000000e-03	    6.8539603185e+01	    1.5557909926e+03	    1.5573000000e+03
    1.8571000000e-03	    6.5394850351e+01	    1.5489201411e+03	    1.5503000000e+03
    1.8647000000e-03	    6.3502790515e+01	    1.5442949056e+03	    1.5456000000e+03
    1.8723000000e-03	    6.3180165254e+01	    1.5394040265e+03	    1.5407000000e+03
    1.8799000000e-03	    6.2992281523e+01	    1.5336068539e+03	    1.5349000000e+03
    1.8875000000e-03	    6.2389997838e+01	    1.5276264917e+03	    1.5289000000e+03
    1.8951000000e-03	    6.1479377525e+01	    1.5220588609e+03	    1.5233000000e+03
    1.9027000000e-03	    6.0851188585e+01	    1.5166797760e+03	    1.5179000000e+03
    1.9103000000e-03	    6.0293903953e+01	    1.5110975929e+03	    1.5123000000e+03
    1.9180000000e-03	    5.8823004682e+01	    1.5055513090e+03	    1.5067000000e+03
    1.9256000000e-03	    5.7153692670e+01	    1.5021130768e+03	    1.5032000000e+03
    1.9332000000e-03	    5.8569206844e+01	    1.4993564946e+03	    1.5005000000e+03
    1.9408000000e-03	    6.0778614604e+01	    1.4940642724e+03	    1.4953000000e+03
    1.9484000000e-03	    6.1922508263e+01	    1.4881122145e+03	    1.4894000000e+03
    1.9560000000e-03	    6.3185046667e+01	    1.4825541676e+03	    1.4839000000e+03
    1.9636000000e-03	    6.6129879742e+01	    1.4763196398e+03	    1.4778000000e+03
    1.9712000000e-03	    6.8905805969e+01	    1.4654809449e+03	    1.4671000000e+03
    1.9788000000e-03	    6.4640806953e+01	    1.4532631063e+03	    1.4547000000e+03
    1.9865000000e-03	    5.7665069508e+01	    1.4476519539e+03	    1.4488000000e+03
    1.9941000000e-03	    5.4683691180e+01	    1.4446654228e+03	    1.4457000000e+03
    2.0017000000e-03	    5.2841117250e+01	    1.4394304347e+03	    1.4404000000e+03
    2.0093000000e-03	    4.7393563384e+01	    1.4340170467e+03	    1.4348000000e+03
    2.0169000000e-03	    4.0288985527e+01	    1.4365351397e+03	    1.4371000000e+03
    2.0245000000e-03	    4.4536299964e+01	    1.4423125590e+03	    1.4430000000e+03
    2.0321000000e-03	    5.2855084314e+01	    1.4388295174e+03	    1.4398000000e+03
    2.0397000000e-03	    5.7355043328e+01	    1.4311511762e+03	    1.4323000000e+03
    2.0473000000e-03	    5.9148966402e+01	    1.4231713740e+03	    1.4244000000e+03
    2.0550000000e-03	    5.9365128093e+01	    1.4151553772e+03	    1.4164000000e+03
    2.0626000000e-03	    5.7561959714e+01	    1.4075234672e+03	    1.4087000000e+03
    2.0702000000e-03	    5.4639513346e+01	    1.4026361658e+03	    1.4037000000e+03
    2.0778000000e-03	    5.3389301520e+01	    1.3990816961e+03	    1.4001000000e+03
    2.0854000000e-03	    5.3106613952e+01	    1.3954898558e+03	    1.3965000000e+03
    2.0930000000e-03	    5.3777362191e+01	    1.3913611161e+03	    1.3924000000e+03
    2.1006000000e-03	    5.4066879541e+01	    1.3857456522e+03	    1.3868000000e+03
    2.1082000000e-03	    5.2848564902e+01	    1.3802886362e+03	    1.3813000000e+03
    2.1158000000e-03	    5.1106906420e+01	    1.3761513340e+03	    1.3771000000e+03
    2.1235000000e-03	    4.9860809078e+01	    1.3726947438e+03	    1.3736000000e+03
    2.1311000000e-03	    4.9026820696e+01	    1.3698229305e+03	    1.3707000000e+03
    2.1387000000e-03	    4.8951855223e+01	    1.3671238846e+03	    1.3680000000e+03
    2.1463000000e-03	    4.9352272427e+01	    1.3641075299e+03	    1.3650000000e+03
    2.1539000000e-03	    4.9684754163e+01	    1.3607932669e+03	    1.3617000000e+03
    2.1615000000e-03	    4.9523895690e+01	    1.3577971401e+03	    1.3587000000e+03
    2.1691000000e-03	    4.9686628182e+01	    1.3557898543e+03	    1.3567000000e+03
    2.1767000000e-03	    5.0292476061e+01	    1.3545666897e+03	    1.3555000000e+03
    2.1843000000e-03	    5.3247130788e+01	    1.3550542251e+03	    1.3561000000e+03
    2.1920000000e-03	    6.0052557990e+01	    1.3525675215e+03	    1.3539000000e+03
    2.1996000000e-03	    6.4721362727e+01	    1.3462451431e+03	    1.3478000000e+03
    2.2072000000e-03	    6.6533590471e+01	    1.3417514082e+03	    1.3434000000e+03
    2.2148000000e-03	    7.1338181252e+01	    1.3407034064e+03	    1.3426000000e+03
    2.2224000000e-03	    8.2610090392e+01	    1.3383528619e+03	    1.3409000000e+03
    2.2300000000e-03	    1.0202813248e+02	    1.3243757587e+03	    1.3283000000e+03
    2.2376000000e-03	    1.0427951364e+02	    1.2905939807e+03	    1.2948000000e+03
    2.2452000000e-03	    8.4636230296e+01	    1.2724884277e+03	    1.2753000000e+03
    2.2528000000e-03	    7.0365441113e+01	    1.2710537773e+03	    1.2730000000e+03
    2.2605000000e-03	    6.6067268841e+01	    1.2723859187e+03	    1.2741000000e+03
    2.2681000000e-03	    6.7061563318e+01	    1.2692295879e+03	    1.2710000000e+03
    2.2757000000e-03	    6.5144896536e+01	    1.2602173433e+03	    1.2619000000e+03
    2.2833000000e-03	    5.7624951932e+01	    1.2544771839e+03	    1.2558000000e+03
    2.2909000000e-03	    5.1812223249e+01	    1.2534295926e+03	    1.2545000000e+03
    2.2985000000e-03	    4.8728183717e+01	    1.2535532753e+03	    1.2545000000e+03
    2.3061000000e-03	    4.8056197498e+01	    1.2533790695e+03	    1.2543000000e+03
    2.3137000000e-03	    4.8880896011e+01	    1.2519461123e+03	    1.2529000000e+03
    2.3213000000e-03	    5.0202644078e+01	    1.2485911479e+03	    1.2496000000e+03
    2.3289000000e-03	    4.9970875907e+01	    1.2441969103e+03	    1.2452000000e+03
    2.3366000000e-03	    4.9118110740e+01	    1.2406280551e+03	    1.2416000000e+03
    2.3442000000e-03	    4.8610784567e+01	    1.2372454209e+03	    1.2382000000e+03
    2.3518000000e-03	    4.8100543149e+01	    1.2336626353e+03	    1.2346000000e+03
    2.3594000000e-03	    4.7617184288e+01	    1.2303789228e+03	    1.2313000000e+03
    2.3670000000e-03	    4.7287574814e+01	    1.2267889693e+03	    1.2277000000e+03
    2.3746000000e-03	    4.6642421687e+01	    1.2232110589e+03	    1.2241000000e+03
    2.3822000000e-03	    4.6065378669e+01	    1.2199305804e+03	    1.2208000000e+03
    2.3898000000e-03	    4.5793687229e+01	    1.2167385497e+03	    1.2176000000e+03
    2.3974000000e-03	    4.5770620805e+01	    1.2132369349e+03	    1.2141000000e+03
