        20.6706866683   -7.6211788598e+00  
        41.3413733366   -7.6673060135e+00  
        62.0120600048   -8.0336831188e+00  
        82.6827466731   -8.7022087929e+00  
       103.3534333414   -9.6231703522e+00  
       124.0241200097   -1.0723814850e+01  
       144.6948066780   -1.1913741932e+01  
       165.3654933462   -1.3088747088e+01  
       186.0361800145   -1.4133708010e+01  
       206.7068666828   -1.4926281037e+01  
       227.3775533511   -1.5343053121e+01  
       248.0482400194   -1.5269769109e+01  
       268.7189266876   -1.4616206013e+01  
       289.3896133559   -1.3333630111e+01  
       310.0603000242   -1.1432948258e+01  
       330.7309866925   -9.0008039095e+00  
       351.4016733608   -6.2024527000e+00  
       372.0723600291   -3.2658114842e+00  
       392.7430466973   -4.4855305373e-01  
       413.4137333656   2.0053463218e+00  
       434.0844200339   3.9047922232e+00  
       454.7551067022   5.1333048400e+00  
       475.4257933705   5.6533621857e+00  
       496.0964800387   5.4943074554e+00  
       516.7671667070   4.7326218376e+00  
       537.4378533753   3.4750957786e+00  
       558.1085400436   1.8429344761e+00  
       578.7792267119   -3.9105637661e-02  
       599.4499133801   -2.0485397836e+00  
       620.1206000484   -4.0675693452e+00  
       640.7912867167   -5.9826270658e+00  
       661.4619733850   -7.6841459427e+00  
       682.1326600533   -9.0690771554e+00  
       702.8033467215   -1.0048127275e+01  
       723.4740333898   -1.0554245918e+01  
       744.1447200581   -1.0553704986e+01  
       764.8154067264   -1.0061224289e+01  
       785.4860933947   -9.1510056997e+00  
       806.1567800629   -7.9576232257e+00  
       826.8274667312   -6.6638753083e+00  
       847.4981533995   -5.4750919850e+00  
       868.1688400678   -4.5855936162e+00  
       888.8395267361   -4.1497697923e+00  
       909.5102134043   -4.2637026115e+00  
       930.1809000726   -4.9604279169e+00  
       950.8515867409   -6.2159444244e+00  
       971.5222734092   -7.9605575012e+00  
       992.1929600775   -1.0090560192e+01  
      1012.8636467458   -1.2477113199e+01  
      1033.5343334140   -1.4975129035e+01  
      1054.2050200823   -1.7429657149e+01  
      1074.8757067506   -1.9679765415e+01  
      1095.5463934189   -2.1562960539e+01  
      1116.2170800872   -2.2922298985e+01  
      1136.8877667554   -2.3616994568e+01  
      1157.5584534237   -2.3537535648e+01  
      1178.2291400920   -2.2622232903e+01  
      1198.8998267603   -2.0873188536e+01  
      1219.5705134286   -1.8369406823e+01  
      1240.2412000968   -1.5270667517e+01  
      1260.9118867651   -1.1804655569e+01  
      1281.5825734334   -8.2383797443e+00  
      1302.2532601017   -4.8409924088e+00  
      1322.9239467700   -1.8463286680e+00  
      1343.5946334382   5.7289719010e-01  
      1364.2653201065   2.3175030154e+00  
      1384.9360067748   3.3587054137e+00  
      1405.6066934431   3.7262275457e+00  
      1426.2773801114   3.4934627828e+00  
      1446.9480667796   2.7643064263e+00  
      1467.6187534479   1.6630025676e+00  
      1488.2894401162   3.2397692125e-01  
      1508.9601267845   -1.1141888042e+00  
      1529.6308134528   -2.5136075050e+00  
      1550.3015001211   -3.7422106610e+00  
      1570.9721867893   -4.6813166807e+00  
      1591.6428734576   -5.2356997614e+00  
      1612.3135601259   -5.3435354033e+00  
      1632.9842467942   -4.9881508876e+00  
      1653.6549334625   -4.2073672050e+00  
      1674.3256201307   -3.0981695069e+00  
      1694.9963067990   -1.8122183846e+00  
      1715.6669934673   -5.3824803730e-01  
      1736.3376801356   5.2312047066e-01  
      1757.0083668039   1.1880888960e+00  
      1777.6790534721   1.3142651609e+00  
      1798.3497401404   8.1684601603e-01  
      1819.0204268087   -3.2745260862e-01  
      1839.6911134770   -2.0853731363e+00  
      1860.3618001453   -4.3765663762e+00  
      1881.0324868135   -7.0858690251e+00  
      1901.7031734818   -1.0073733716e+01  
      1922.3738601501   -1.3185366808e+01  
      1943.0445468184   -1.6259755297e+01  
      1963.7152334867   -1.9136810283e+01  
      1984.3859201549   -2.1664721378e+01  
      2005.0566068232   -2.3709111264e+01  
      2025.7272934915   -2.5163135024e+01  
      2046.3979801598   -2.5957206914e+01  
      2067.0686668281   -2.6067995086e+01  
      2087.7393534963   -2.5524762090e+01  
      2108.4100401646   -2.4410043293e+01  
      2129.0807268329   -2.2851555818e+01  
      2149.7514135012   -2.1006428054e+01  
      2170.4221001695   -1.9041148457e+01  
      2191.0927868378   -1.7109123426e+01  
      2211.7634735060   -1.5332641517e+01  
      2232.4341601743   -1.3792469497e+01  
      2253.1048468426   -1.2526241144e+01  
      2273.7755335109   -1.1532797456e+01  
      2294.4462201792   -1.0779244314e+01  
      2315.1169068474   -1.0210981907e+01  
      2335.7875935157   -9.7609904120e+00  
      2356.4582801840   -9.3565114724e+00  
      2377.1289668523   -8.9246438313e+00  
      2397.7996535206   -8.3973130120e+00  
      2418.4703401888   -7.7158701031e+00  
      2439.1410268571   -6.8355084067e+00  
      2459.8117135254   -5.7293299628e+00  
      2480.4824001937   -4.3927973028e+00  
      2501.1530868620   -2.8480506108e+00  
      2521.8237735302   -1.1457651411e+00  
      2542.4944601985   6.3565817340e-01  
      2563.1651468668   2.3938587757e+00  
      2583.8358335351   4.0106698483e+00  
      2604.5065202034   5.3639156049e+00  
      2625.1772068716   6.3405915366e+00  
      2645.8478935399   6.8501994735e+00  
