    -9.2931026356      +3.3566228206    +5.4727298243 
   -10.7585950896      +1.8157577697    +6.4662434130 
   -10.2442899369      +2.3766878485    +6.1095168098 
    -8.1981526239      +4.3169063721    +4.2958443473 
    -5.2503057969      +6.8593722881    +1.3687944250 
    -2.2723365235      +9.1297520738    -1.9056937991 
    -0.6413577276      +9.8165665155    -4.6117195520 
    -1.5779540352      +7.7389517937    -6.1991059391 
    -4.6186032442      +3.3126590536    -6.9057452114 
    -7.5710895182      -1.3428677295    -7.5070320448 
    -8.3709153783      -4.0729114206    -8.5801657022 
    -6.6106675247      -4.1426698547   -10.1402849135 
    -3.3647416894      -2.2543172236   -11.8758740234 
    -0.1482126080      +0.2646094410   -13.4535291768 
    +1.7926841371      +2.1527887898   -14.5729182225 
    +1.7416111964      +2.6049149726   -14.9521813730 
    -0.2187270134      +1.5794109197   -14.4204625442 
    -3.0345488276      -0.1387937564   -12.9552313257 
    -5.1985345163      -1.4303854527   -10.6317507850 
    -5.6276995273      -1.4333814082    -7.6849426647 
    -4.2502782437      +0.0558077968    -4.4622683311 
    -1.8098143773      +2.6823837602    -1.2242009630 
    +0.5633656719      +5.6695594626    +1.9737823244 
    +1.5946923624      +7.7973551307    +5.1464571470 
    +0.2846023385      +7.8409857435    +8.1453659655 
    -3.2999380757      +5.6272805560   +10.6006202408 
    -7.5070649061      +2.6912229605   +12.0735915439 
    -9.9549757062      +1.2922284260   +12.2545832331 
    -9.3740560600      +2.4540412531   +11.1184644047 
    -6.3517534875      +5.2523047389    +8.9808937764 
    -2.2975107085      +8.0538432958    +6.3131818763 
    +1.4284551900      +9.6716766865    +3.5585179695 
    +3.5113847851      +9.5058150834    +1.1042282096 
    +2.7575521505      +7.3109351072    -0.7420879998 
    -1.0010987351      +3.3835230912    -1.9359017372 
    -6.0300259908      -1.0371585251    -2.8671097751 
    -9.5322870216      -4.1789279317    -4.0968279433 
    -9.6716080198      -4.8044705542    -5.8473125027 
    -6.5574225978      -2.8434586457    -7.8476738871 
    -1.7096649634      +0.6139227671    -9.5709282837 
    +2.8644019344      +3.7269947607   -10.5285883600 
    +5.4582483100      +4.8208897649   -10.4858227257 
    +5.1352132571      +3.1436646477    -9.4920978511 
    +2.2117412687      -0.6850965888    -7.7929398390 
    -1.5920956452      -4.8108935265    -5.6768899017 
    -4.1684632701      -7.3218306124    -3.3430314834 
    -4.3909799403      -7.4792950150    -0.9259148903 
    -2.3867977125      -5.6517966184    +1.3885450319 
    +1.0112525254      -2.4994845725    +3.3641581760 
    +4.5521831975      +1.2099104377    +4.8507617599 
    +6.5853481801      +4.1727524368    +5.8976839412 
    +5.7009173012      +4.7524733243    +6.6997746440 
    +2.1075972508      +2.4067264510    +7.3678048863 
    -2.0648816444      -1.4224993824    +7.7790619403 
    -4.4187046459      -4.3224454866    +7.6746456594 
    -4.1192241526      -4.7541805759    +6.9040046095 
    -1.9573785602      -2.8159320652    +5.5383518626 
    +0.7826983191      +0.2941698959    +3.7872860293 
    +3.0389936535      +3.0827901667    +1.9273436009 
    +3.9325487053      +4.2649083398    +0.3486839892 
    +2.8630309677      +3.1710008988    -0.5259557574 
    +0.1468846202      +0.1849052302    -0.5653473582 
    -2.7157062294      -3.2269400160    -0.1661925021 
    -3.9211477473      -5.3475159702    -0.0280740212 
    -2.6836795570      -5.3947629089    -0.5813004801 
    +0.4582234879      -3.6758393375    -1.6890141088 
    +4.1949356542      -1.0707326579    -2.7910721073 
    +7.0361979293      +1.1493546237    -3.2517550123 
    +7.8231446541      +1.4953840941    -2.7079340976 
    +6.2705069623      -0.8809020437    -1.2558908715 
    +3.3655903425      -5.0428344390    +0.5650193962 
    +0.9066175931      -8.4389416583    +2.0590210497 
    +0.1349163102      -8.8782687233    +2.7929485681 
    +0.9852177193      -6.2000030814    +2.7545150242 
    +2.7372937937      -1.9074943898    +2.1472855453 
    +4.7396110985      +2.1325297922    +1.2181142576 
    +6.3331586932      +4.4706133958    +0.2977164843 
    +6.6219201227      +4.2195624327    -0.1911555069 
    +4.9508791800      +1.2549818461    +0.0094903260 
    +1.7985308237      -3.2152265026    +0.6311573939 
    -1.2342301538      -6.7596559806    +0.9369333961 
    -2.6395806006      -7.2747236825    +0.3276780536 
    -2.0731716753      -4.4060197885    -1.1281635970 
    -0.2836489323      +0.5202558975    -2.7903231412 
    +1.6536999876      +5.4751557950    -3.9739307299 
    +2.9475356233      +8.4834564742    -4.3570595735 
    +3.1793822232      +8.0126887711    -3.9777663701 
    +2.3063915944      +3.7605183287    -3.0085759587 
    +0.7776232386      -2.4778675000    -1.6344230269 
    -0.5883807121      -7.4961398342    -0.1000530742 
    -1.0763000032      -8.9696198714    +1.2628996084 
    -0.4499344406      -6.7455524827    +2.1166711453 
    +1.0283979908      -2.1397707193    +2.2859413256 
    +2.6929731532      +3.0849298505    +1.9648229118 
    +3.6381789219      +7.0036279511    +1.7184515912 
    +3.1795992500      +7.8604423078    +2.1249952022 
    +1.3901277200      +5.0232918861    +3.2626270925 
    -0.8204215527      -0.1210207402    +4.5464185895 
    -2.3801739520      -4.7356047182    +5.1574937491 
    -2.9125895144      -6.5118780010    +4.6941120926 
    -2.7798759359      -4.8815873806    +3.3437204103 
    -2.4033821095      -0.6852088558    +1.4887434242 
    -1.9218427338      +4.5045221161    -0.5915078816 
    -1.5307649886      +8.6537352905    -2.6118875433 
    -1.7733799731      +9.7287024799    -4.1218339055 
    -3.1286814561      +6.9060430158    -4.7299201066 
    -5.2190164276      +1.7829958302    -4.5559514754 
    -6.8885716013      -2.5295713496    -4.2317720545 
    -7.2395147118      -3.9164222696    -4.3813724125 
    -6.2987095003      -2.3822488545    -5.1446323954 
    -4.7791784404      +0.7925857265    -6.1076876861 
    -3.4582038585      +4.0382634058    -6.6044846436 
    -2.7829160049      +5.7874481219    -6.1725252953 
    -2.8421480306      +4.8930638951    -4.8538398072 
    -3.4606274841      +1.5490976622    -3.1033169889 
    -4.2633958898      -2.3300291322    -1.3889012917 
    -4.8739463377      -4.4427359862    +0.1529437113 
    -5.0093099079      -3.6969456796    +1.6058069200 
    -4.4816134313      -0.5661862366    +2.9531297357 
    -3.2966775738      +3.5351216503    +4.0602313969 
    -1.8632658480      +6.9514161783    +4.9072717879 
    -1.0495597537      +8.1118949440    +5.7412887100 
    -1.7048713959      +6.0487027635    +6.8793520425 
    -3.8100331337      +1.4230238447    +8.2832082500 
    -6.1564129641      -3.1132509686    +9.3922188814 
    -7.2590254951      -4.5527899227    +9.4856577221 
    -6.7040045340      -1.9121377478    +8.2904618246 
    -5.3612813937      +3.2346501291    +6.1963001129 
    -4.2056793014      +8.5084147558    +3.8641293661 
    -3.5525748449     +12.1066196695    +1.7872096674 
    -3.5008919171     +12.7891643105    +0.2517504711 
    -4.3955643070      +9.9412102318    -0.5234525967 
    -6.4393715447      +4.3665771035    -0.4901400447 
    -8.9995518602      -1.4538949145    -0.0235956850 
   -10.7710498697      -4.8098616821    +0.1877120901 
   -10.7091241439      -4.4730868158    -0.3835397001 
    -8.7155665265      -0.9190920388    -1.7589894185 
    -5.6833432465      +4.3071812668    -3.4282497231 
    -3.0940337890      +9.0038621542    -4.5779364728 
    -2.2619929579     +11.0204772776    -4.5701690868 
    -3.5923437440      +9.2735827571    -3.4019195182 
    -6.2574016611      +4.5247876775    -1.7151617201 
    -8.5782871637      -0.7697605048    -0.2492299415 
    -9.1818927543      -4.0949421798    +0.7894130023 
    -7.8195719098      -4.4519041604    +1.7051589974 
    -5.0246037065      -2.3222182993    +2.7252829996 
    -1.4848002021      +1.2463023936    +3.7260397464 
    +1.9184408935      +5.0101419893    +4.5530171261 
    +3.8478082778      +7.4262016344    +5.4098606511 
    +3.0799538539      +7.0715571687    +6.7187812643 
    -0.0922709756      +4.0016062915    +8.5212851815 
    -3.5023733895      +0.1646948445   +10.1219084309 
    -4.8122375902      -2.2332643897   +10.5651203161 
    -3.3293370764      -2.2915333070    +9.4755229165 
    -0.1069848816      -0.3844101637    +7.3918223175 
    +3.1931543228      +2.4988029001    +5.2794514859 
    +5.3080918812      +4.9945006592    +3.8165847635 
    +5.6141387803      +5.6215636746    +3.2513990227 
    +4.0777563414      +3.5910653281    +3.5434333586 
    +1.3280504217      -0.2486875242    +4.3195044957 
    -1.5245023242      -3.6706608444    +4.8555640614 
    -3.5040765049      -4.7061947222    +4.4963640243 
    -4.1654279758      -2.9905040070    +2.9653965759 
    -3.5469620504      +0.3693877179    +0.2625143880 
    -2.1804971466      +3.7005570034    -3.2174607672 
    -1.1424891948      +5.4212640089    -6.3909554461 
    -1.6128117669      +4.4733466837    -7.8249580800 
    -3.8903270470      +0.9321303445    -6.9431002343 
    -6.7937278569      -3.4861518329    -4.6805209108 
    -8.4156118806      -6.2400940554    -2.6690701777 
    -7.7622222519      -5.8333637580    -1.8278851101 
    -5.4521216398      -2.6909488587    -1.8870313050 
    -2.7822138456      +1.6362744725    -2.0769638187 
    -0.5963003419      +5.4372527672    -1.9628312542 
    +0.8269770114      +7.0909489974    -1.6399268877 
    +1.2571983689      +5.3429961495    -1.2970115826 
    +0.5511289083      +0.2926676289    -0.7698882827 
    -0.7161804591      -5.8107578296    +0.3348586626 
    -1.2805792844      -9.8132391999    +1.9069984933 
    -0.1682809640      -9.9900285541    +3.2004892070 
    +2.6214635379      -6.8727483595    +3.4768140927 
    +6.2734245149      -2.2289768470    +2.6387714791 
    +9.5552696974      +2.1194191785    +1.3754685298 
   +11.2415523406      +4.6671730349    +0.6865577182 
   +10.6632876297      +4.2622187471    +1.1366982738 
    +8.2101528534      +0.6565919818    +2.3090766729 
    +5.2225364814      -4.6545861540    +3.0317154804 
    +3.0383143631      -8.9128172700    +2.4316850739 
    +2.1067709961      -9.9730324217    +0.7874818549 
    +2.1309017971      -7.5224542032    -0.9831116853 
    +2.7022735034      -2.8130856800    -2.4191681029 
    +3.4546289617      +2.1240180719    -3.6397680804 
    +3.8127549201      +5.1100923340    -4.6878389737 
    +3.0228366517      +4.6475685630    -5.1901813486 
    +0.7479727308      +0.9791139884    -4.8015142488 
    -2.3873984934      -3.6386649239    -3.7817849299 
    -5.1132408429      -6.4813559612    -2.9981281224 
    -6.4372223967      -6.3602795996    -3.3016142818 
    -6.1651763180      -3.7914781468    -4.8158759951 
    -4.7100673254      +0.2010984986    -6.6540279001 
    -2.7271663530      +4.5140509791    -7.5986948065 
    -0.9128682241      +7.4863566576    -7.2554334891 
    +0.1521999427      +7.2662182333    -6.1582888736 
    +0.3215879345      +3.4152777058    -5.0416010135 
    +0.0565338966      -1.9962552764    -4.1366263558 
    +0.0349301260      -5.7301252868    -3.1438923142 
    +0.6080769843      -5.8963012577    -1.7668339252 
    +1.7012972333      -2.9622598433    -0.1992114610 
    +3.0170003882      +1.1265447091    +0.9444495404 
    +4.1827548203      +4.2758268921    +1.2275203282 
    +4.8404678933      +5.0334981211    +0.8707550705 
    +4.8146868901      +2.9803467581    +0.5162299917 
    +4.2862032962      -1.0031465103    +0.4777815642 
    +3.6927795536      -4.8780182518    +0.5990918896 
    +3.3473252016      -6.6479201556    +0.6562110600 
    +3.2122761267      -5.5630347474    +0.7162495944 
    +3.0444695363      -2.1526970255    +1.1158577638 
    +2.6419427115      +2.3298120815    +2.0777283260 
    +1.8911009310      +6.0922685448    +3.2839488878 
    +0.7115807107      +7.0511841969    +3.8926776850 
    -0.8634409332      +4.0380223586    +3.1900176708 
    -2.4682582313      -1.6372227069    +1.3773876441 
    -3.4463351313      -6.3877020579    -0.4075295897 
    -3.3614598160      -7.1487134340    -1.1714654303 
    -2.4390643398      -3.8727951681    -0.8307371709 
    -1.3718801449      +1.1509759829    +0.0742047023 
    -0.6779274915      +5.6864931933    +1.0421278789 
    -0.4821866276      +8.4180164396    +1.9075641130 
    -0.7172430384      +8.4596285055    +2.6150133154 
    -1.3253172306      +5.2991053002    +2.9566708211 
    -2.2631995320      -0.2653777409    +2.6559584206 
    -3.3642049404      -5.7840514640    +1.7276295132 
    -4.2943388336      -8.5186760433    +0.6420344825 
    -4.6916209985      -7.0716625347    +0.0693236721 
    -4.4208590597      -1.9365834868    +0.3260240771 
    -3.7715210170      +4.6152898591    +1.1138656070 
    -3.3411038061      +9.3392541594    +1.8376600938 
    -3.6029366056      +9.8471233104    +2.0909088567 
    -4.6093452461      +5.9510975547    +1.9751784809 
    -5.9107815321      -0.1232302751    +1.9961708317 
    -6.8005384819      -5.1160877142    +2.5935158728 
    -6.8377163804      -7.0345397715    +3.6868906267 
    -6.0775218632      -5.9698609581    +4.7380174522 
    -4.7585645010      -2.9387101339    +5.3095874825 
    -2.9869340265      +1.1579429313    +5.4828693910 
    -0.8945661813      +5.1756735849    +5.6220153857 
    +0.9947624086      +7.0339016723    +5.8334211449 
    +2.0054277937      +4.8781055284    +5.9957417326 
    +2.1157188917      -0.3833527809    +6.0819769612 
    +2.0004447401      -5.3764991135    +6.2568783178 
    +2.3087468173      -7.1467431349    +6.6768384618 
    +3.1554864708      -5.1448073973    +7.2869317048 
    +4.1546604749      -0.9016033578    +7.8039926887 
    +4.7451545942      +3.3512230614    +7.8784426074 
    +4.5469241894      +5.7226584046    +7.3809893955 
    +3.5674738647      +5.2193143696    +6.5893101966 
    +2.1288586429      +2.1873612829    +6.0307751074 
    +0.5550570736      -1.7119406824    +6.0252045896 
    -1.0631442619      -4.4671312942    +6.3622189793 
    -2.7002864514      -4.7068849792    +6.5310371156 
    -4.2169403661      -2.3435484652    +6.2533633889 
    -5.3846808588      +1.6097682045    +5.7079047958 
    -6.1154666714      +5.4610937023    +5.3144761591 
    -6.6806506397      +7.2182746452    +5.3833486899 
    -7.5838660694      +5.4453704500    +5.8855690597 
    -9.0313840963      +0.6460441717    +6.4462841923 
   -10.4720412631      -4.2846789335    +6.5884230131 
   -10.8742879376      -5.9730526027    +6.0847505807 
    -9.6655560740      -3.4690097503    +5.0818381906 
    -7.2152498426      +1.2296137987    +3.9318875909 
    -4.2716490938      +5.6334408442    +2.9650312421 
    -1.4261958348      +8.2664080265    +2.3631924295 
    +0.9090659287      +8.3637806908    +2.1995912355 
    +2.4275522571      +5.5057682299    +2.4848182680 
    +3.0950563786      +0.1496568898    +3.0880452170 
    +3.3514106510      -5.7146138311    +3.6607231646 
    +3.8663352326      -9.3731594395    +3.7886389191 
    +5.0631765223      -9.1298853027    +3.2799261271 
    +6.9171657600      -5.1739533508    +2.2821389913 
    +8.9672320210      +0.6128530387    +1.1824347181 
   +10.4230316831      +5.4779289775    +0.4428706044 
   +10.5692453083      +7.2227861720    +0.4494253178 
    +9.2302295813      +5.0542300497    +1.3076383862 
    +6.9448353798      +0.0127196727    +2.6830795044 
    +4.5907122985      -5.3119170670    +3.9282724328 
    +2.7258717906      -8.4129979470    +4.5364853570 
    +1.3239128803      -8.4024030574    +4.4619525091 
    +0.0836178032      -5.7970323092    +3.9252358902 
    -1.1601234473      -1.5293061555    +3.0842356542 
    -2.3840814080      +3.1860040473    +2.0487699889 
    -3.6462003815      +6.4460093099    +1.0717554718 
    -5.2069660682      +6.2721024871    +0.5409704707 
    -7.1417781614      +2.6235736206    +0.6695238935 
    -8.9709566854      -2.0191117253    +1.1682882886 
    -9.8989822266      -4.6921980209    +1.3831326443 
    -9.4642300814      -4.1484360054    +0.8047284348 
    -7.8834291955      -1.1304129006    -0.5727275588 
    -5.7985705318      +2.6914672762    -2.2927675216 
    -3.8232728399      +5.6023151187    -3.7548495154 
    -2.2767164755      +6.2352387259    -4.5778414942 
    -1.1521528148      +4.0154650827    -4.7695887336 
    -0.1653161063      -0.2339645671    -4.6109348859 
    +1.0244331555      -4.4529117996    -4.3355058772 
    +2.4761434263      -6.6177737637    -3.9142828872 
    +3.9522204671      -5.9925491256    -3.2473754017 
    +5.2704120672      -3.1302465796    -2.5024241565 
    +6.4500197241      +0.6604479280    -2.0427124715 
    +7.4247890580      +3.5536578701    -1.9767027277 
    +7.8981415781      +3.6954602674    -2.0318007428 
    +7.6089284197      +0.3896851590    -1.8953354670 
    +6.6780893615      -4.7939721020    -1.5702026589 
    +5.5444405399      -8.6718103737    -1.3308121843 
    +4.5319132627      -8.8571426533    -1.4171954144 
    +3.5818901302      -5.4243020323    -1.7710368117 
    +2.4127877793      -0.2310641069    -2.0158070090 
    +0.8763507854      +4.5976464385    -1.8319838259 
    -0.8720112342      +7.3896732815    -1.4112416695 
    -2.5454600497      +7.0372374485    -1.4048647233 
    -4.0091999841      +3.4689965494    -2.2560689010 
    -5.2524582636      -1.6298768794    -3.6852319465 
    -6.1693429323      -5.4007776207    -4.8906251825 
    -6.5078051757      -5.7917889798    -5.2717129576 
    -6.0357129088      -2.8038074537    -4.8889856089 
    -4.7417198406      +2.0011563876    -4.2226396796 
    -2.9680170538      +6.5613114360    -3.6328731452 
    -1.3817875291      +8.9567233624    -3.1296645831 
    -0.6455522308      +7.8796282697    -2.6388327588 
    -0.9087775361      +3.4290415590    -2.2998015939 
    -1.5766587795      -2.3436215464    -2.3400010066 
    -1.7865515644      -6.4993041514    -2.6158522019 
    -1.1262835296      -7.2634556705    -2.5653848644 
    +0.2214110976      -4.8295205341    -1.6951969689 
    +1.8314935408      -0.5623222008    -0.0281678900 
    +3.3338352159      +3.8538232806    +1.7915174683 
    +4.4098846108      +6.6832993649    +2.8135779734 
    +4.7318413403      +6.4874623274    +2.3870974800 
    +4.1046095467      +3.0280675063    +0.7576172942 
    +2.7338140587      -2.0312625811    -0.9604342408 
    +1.2180507014      -5.9728921818    -1.6933548113 
    +0.1890654342      -6.9193081948    -1.3487326012 
    -0.0668510023      -4.7687544272    -0.5714957023 
    +0.2865132315      -0.7010634633    +0.1887880787 
    +0.8213450122      +3.5930970319    +0.8901867210 
    +1.1016091701      +6.3026019440    +1.4003863074 
    +0.9064991082      +6.0064377196    +1.2162828477 
    +0.3512576447      +2.6496093089    -0.0106163779 
    -0.1905516950      -1.9276488162    -1.7976746581 
    -0.4112548793      -5.1427067121    -2.9598199304 
    -0.3276695277      -5.5849508326    -2.4927217151 
    -0.1469579803      -3.6089796118    -0.3121895964 
    +0.0413730344      -0.4813655228    +2.6714199269 
    +0.2826657797      +2.4142688770    +5.1290863267 
    +0.4865952292      +3.7569156662    +6.1834381724 
    +0.3937392720      +2.6490895548    +5.7561843587 
    -0.1293520081      -0.6088204300    +4.4639462567 
    -0.8419198188      -4.2489852434    +3.2211143668 
    -1.2800054711      -6.1692121962    +2.6602744916 
    -1.1405929756      -5.4249425852    +2.8534720479 
    -0.4994468342      -2.5718209921    +3.6365470936 
    +0.2525964587      +0.9465857425    +4.9376391112 
    +0.6371238424      +3.4626744271    +6.5185388106 
    +0.3209551256      +3.6014152044    +7.6172976349 
    -0.7169361751      +0.9527680189    +7.3185422278 
    -2.1081857566      -3.2964811479    +5.5560773914 
    -3.2005524433      -6.7023977265    +3.4153435251 
    -3.4275835396      -7.2660282704    +2.1981854020 
