         0.0000000000   3.6761768916e+02  
         4.1341373337   3.6744372648e+02  
         8.2682746673   3.6694602540e+02  
        12.4024120010   3.6612597454e+02  
        16.5365493346   3.6498586551e+02  
        20.6706866683   3.6352888494e+02  
        24.8048240019   3.6175910351e+02  
        28.9389613356   3.5968146190e+02  
        33.0730986692   3.5730175380e+02  
        37.2072360029   3.5462660598e+02  
        41.3413733366   3.5166345558e+02  
        45.4755106702   3.4842052467e+02  
        49.6096480039   3.4490679210e+02  
        53.7437853375   3.4113196296e+02  
        57.8779226712   3.3710643555e+02  
        62.0120600048   3.3284126615e+02  
        66.1461973385   3.2834813160e+02  
        70.2803346722   3.2363928998e+02  
        74.4144720058   3.1872753943e+02  
        78.5486093395   3.1362617529e+02  
        82.6827466731   3.0834894576e+02  
        86.8168840068   3.0291000627e+02  
        90.9510213404   2.9732387262e+02  
        95.0851586741   2.9160537316e+02  
        99.2192960077   2.8576960014e+02  
       103.3534333414   2.7983186045e+02  
       107.4875706751   2.7380762588e+02  
       111.6217080087   2.6771248305e+02  
       115.7558453424   2.6156208331e+02  
       119.8899826760   2.5537209264e+02  
       124.0241200097   2.4915814180e+02  
       128.1582573433   2.4293577686e+02  
       132.2923946770   2.3672041033e+02  
       136.4265320107   2.3052727297e+02  
       140.5606693443   2.2437136647e+02  
       144.6948066780   2.1826741716e+02  
       148.8289440116   2.1222983094e+02  
       152.9630813453   2.0627264941e+02  
       157.0972186789   2.0040950753e+02  
       161.2313560126   1.9465359281e+02  
       165.3654933462   1.8901760618e+02  
       169.4996306799   1.8351372466e+02  
       173.6337680136   1.7815356600e+02  
       177.7679053472   1.7294815519e+02  
       181.9020426809   1.6790789321e+02  
       186.0361800145   1.6304252788e+02  
       190.1703173482   1.5836112700e+02  
       194.3044546818   1.5387205385e+02  
       198.4385920155   1.4958294502e+02  
       202.5727293492   1.4550069081e+02  
       206.7068666828   1.4163141799e+02  
       210.8410040165   1.3798047526e+02  
       214.9751413501   1.3455242118e+02  
       219.1092786838   1.3135101474e+02  
       223.2434160174   1.2837920861e+02  
       227.3775533511   1.2563914496e+02  
       231.5116906847   1.2313215402e+02  
       235.6458280184   1.2085875520e+02  
       239.7799653521   1.1881866093e+02  
       243.9141026857   1.1701078309e+02  
       248.0482400194   1.1543324204e+02  
       252.1823773530   1.1408337827e+02  
       256.3165146867   1.1295776656e+02  
       260.4506520203   1.1205223259e+02  
       264.5847893540   1.1136187211e+02  
       268.7189266876   1.1088107240e+02  
       272.8530640213   1.1060353611e+02  
       276.9872013550   1.1052230727e+02  
       281.1213386886   1.1062979961e+02  
       285.2554760223   1.1091782679e+02  
       289.3896133559   1.1137763483e+02  
       293.5237506896   1.1199993624e+02  
       297.6578880232   1.1277494609e+02  
       301.7920253569   1.1369241965e+02  
       305.9261626906   1.1474169172e+02  
       310.0603000242   1.1591171723e+02  
       314.1944373579   1.1719111330e+02  
       318.3285746915   1.1856820237e+02  
       322.4627120252   1.2003105641e+02  
       326.5968493588   1.2156754201e+02  
       330.7309866925   1.2316536619e+02  
       334.8651240261   1.2481212279e+02  
       338.9992613598   1.2649533927e+02  
       343.1333986935   1.2820252386e+02  
       347.2675360271   1.2992121264e+02  
       351.4016733608   1.3163901672e+02  
       355.5358106944   1.3334366910e+02  
       359.6699480281   1.3502307111e+02  
       363.8040853617   1.3666533831e+02  
       367.9382226954   1.3825884567e+02  
       372.0723600291   1.3979227178e+02  
       376.2064973627   1.4125464202e+02  
       380.3406346964   1.4263537049e+02  
       384.4747720300   1.4392430054e+02  
       388.6089093637   1.4511174373e+02  
       392.7430466973   1.4618851715e+02  
       396.8771840310   1.4714597874e+02  
       401.0113213646   1.4797606081e+02  
       405.1454586983   1.4867130131e+02  
       409.2795960320   1.4922487284e+02  
       413.4137333656   1.4963060943e+02  
       417.5478706993   1.4988303068e+02  
       421.6820080329   1.4997736344e+02  
       425.8161453666   1.4990956080e+02  
       429.9502827002   1.4967631836e+02  
       434.0844200339   1.4927508767e+02  
       438.2185573676   1.4870408684e+02  
       442.3526947012   1.4796230822e+02  
       446.4868320349   1.4704952320e+02  
       450.6209693685   1.4596628399e+02  
       454.7551067022   1.4471392253e+02  
       458.8892440358   1.4329454641e+02  
       463.0233813695   1.4171103182e+02  
       467.1575187031   1.3996701361e+02  
       471.2916560368   1.3806687257e+02  
       475.4257933705   1.3601571975e+02  
       479.5599307041   1.3381937822e+02  
       483.6940680378   1.3148436203e+02  
       487.8282053714   1.2901785267e+02  
       491.9623427051   1.2642767301e+02  
       496.0964800387   1.2372225891e+02  
       500.2306173724   1.2091062852e+02  
       504.3647547060   1.1800234953e+02  
       508.4988920397   1.1500750433e+02  
       512.6330293734   1.1193665336e+02  
       516.7671667070   1.0880079678e+02  
       520.9013040407   1.0561133448e+02  
       525.0354413743   1.0238002479e+02  
       529.1695787080   9.9118941910e+01  
       533.3037160416   9.5840432200e+01  
       537.4378533753   9.2557069640e+01  
       541.5719907090   8.9281610489e+01  
       545.7061280426   8.6026947374e+01  
       549.8402653763   8.2806062966e+01  
       553.9744027099   7.9631983413e+01  
       558.1085400436   7.6517731687e+01  
       562.2426773772   7.3476281031e+01  
       566.3768147109   7.0520508644e+01  
       570.5109520445   6.7663149778e+01  
       574.6450893782   6.4916752405e+01  
       578.7792267119   6.2293632590e+01  
       582.9133640455   5.9805830740e+01  
       587.0475013792   5.7465068853e+01  
       591.1816387128   5.5282708915e+01  
       595.3157760465   5.3269712577e+01  
       599.4499133801   5.1436602234e+01  
       603.5840507138   4.9793423630e+01  
       607.7181880475   4.8349710104e+01  
       611.8523253811   4.7114448579e+01  
       615.9864627148   4.6096047408e+01  
       620.1206000484   4.5302306160e+01  
       624.2547373821   4.4740387432e+01  
       628.3888747157   4.4416790786e+01  
       632.5230120494   4.4337328857e+01  
       636.6571493830   4.4507105718e+01  
       640.7912867167   4.4930497564e+01  
       644.9254240504   4.5611135740e+01  
       649.0595613840   4.6551892200e+01  
       653.1936987177   4.7754867398e+01  
       657.3278360513   4.9221380666e+01  
       661.4619733850   5.0951963091e+01  
       665.5961107186   5.2946352914e+01  
       669.7302480523   5.5203493456e+01  
       673.8643853860   5.7721533577e+01  
       677.9985227196   6.0497830664e+01  
       682.1326600533   6.3528956135e+01  
       686.2667973869   6.6810703453e+01  
       690.4009347206   7.0338098622e+01  
       694.5350720542   7.4105413125e+01  
       698.6692093879   7.8106179287e+01  
       702.8033467215   8.2333207987e+01  
       706.9374840552   8.6778608697e+01  
       711.0716213889   9.1433811767e+01  
       715.2057587225   9.6289592906e+01  
       719.3398960562   1.0133609980e+02  
       723.4740333898   1.0656288075e+02  
       727.6081707235   1.1195891530e+02  
       731.7423080571   1.1751264672e+02  
       735.8764453908   1.2321201628e+02  
       740.0105827244   1.2904449922e+02  
       744.1447200581   1.3499714224e+02  
       748.2788573918   1.4105660249e+02  
       752.4129947254   1.4720918792e+02  
       756.5471320591   1.5344089878e+02  
       760.6812693927   1.5973747026e+02  
       764.8154067264   1.6608441607e+02  
       768.9495440600   1.7246707282e+02  
       773.0836813937   1.7887064508e+02  
       777.2178187274   1.8528025098e+02  
       781.3519560610   1.9168096819e+02  
       785.4860933947   1.9805788009e+02  
       789.6202307283   2.0439612205e+02  
       793.7543680620   2.1068092762e+02  
       797.8885053956   2.1689767447e+02  
       802.0226427293   2.2303192992e+02  
       806.1567800629   2.2906949597e+02  
       810.2909173966   2.3499645350e+02  
       814.4250547303   2.4079920574e+02  
       818.5591920639   2.4646452059e+02  
       822.6933293976   2.5197957182e+02  
       826.8274667312   2.5733197892e+02  
       830.9616040649   2.6250984549e+02  
       835.0957413985   2.6750179601e+02  
       839.2298787322   2.7229701082e+02  
       843.3640160659   2.7688525922e+02  
       847.4981533995   2.8125693065e+02  
       851.6322907332   2.8540306361e+02  
       855.7664280668   2.8931537242e+02  
       859.9005654005   2.9298627163e+02  
       864.0347027341   2.9640889800e+02  
       868.1688400678   2.9957712993e+02  
       872.3029774014   3.0248560440e+02  
       876.4371147351   3.0512973111e+02  
       880.5712520688   3.0750570410e+02  
       884.7053894024   3.0961051044e+02  
       888.8395267361   3.1144193634e+02  
       892.9736640697   3.1299857029e+02  
       897.1078014034   3.1427980359e+02  
       901.2419387370   3.1528582786e+02  
       905.3760760707   3.1601763002e+02  
       909.5102134043   3.1647698428e+02  
       913.6443507380   3.1666644159e+02  
       917.7784880717   3.1658931633e+02  
       921.9126254053   3.1624967044e+02  
       926.0467627390   3.1565229499e+02  
       930.1809000726   3.1480268930e+02  
       934.3150374063   3.1370703773e+02  
       938.4491747399   3.1237218418e+02  
       942.5833120736   3.1080560442e+02  
